overlay,id_exp_sfc,id_data_ec,Timestamp_synchronized__s,E_WE_uncompensated__VvsRHE,j__mA_cm2geo_fc_top_cell_Aideal
first,4205,4183,1137.758,1.8184959590435028,0.00044155282339040843
first,4205,4184,1137.958,1.8174889981746674,0.0004406348725327781
first,4205,4185,1138.158,1.816493958234787,0.00043904704182171864
first,4205,4186,1138.358,1.8154999911785126,0.00043805133005712596
first,4205,4187,1138.558,1.8144939839839935,0.00043731612712442236
first,4205,4188,1138.758,1.8134979903697968,0.0004921962299879067
first,4205,4189,1138.958,1.8124990165233612,0.0006182443097183121
first,4205,4190,1139.158,1.811497062444687,0.0004776298198914365
first,4205,4191,1139.358,1.810494989156723,0.00045927197796664335
first,4205,4192,1139.558,1.8095040023326874,0.0004515853514876717
first,4205,4193,1139.758,1.808495968580246,0.00044444040709485744
first,4205,4194,1139.958,1.807496041059494,0.0004399749331479342
first,4205,4195,1140.158,1.806495040655136,0.00043390067026061906
first,4205,4196,1140.358,1.8055070340633392,0.00042851087963874493
first,4205,4197,1140.558,1.804496020078659,0.0004280378014761734
first,4205,4198,1140.758,1.8034929931163788,0.00042505208624933605
first,4205,4199,1140.958,1.8024999797344208,0.0004257376847747645
first,4205,4200,1141.158,1.8014980256557465,0.0004194947277284535
first,4205,4201,1141.358,1.8005020320415497,0.0004138375238112887
first,4205,4202,1141.558,1.7994949519634247,0.0004081398235023997
first,4205,4203,1141.758,1.798492044210434,0.00040321258296060537
first,4205,4204,1141.958,1.797499030828476,0.00040575861608189154
first,4205,4205,1142.158,1.7964950501918793,0.0004055855148185968
first,4205,4206,1142.358,1.7954979836940765,0.0004037432472860156
first,4205,4207,1142.558,1.794499009847641,0.0003998541736135598
first,4205,4208,1142.758,1.7934950292110443,0.00039985968249393335
first,4205,4209,1142.958,1.792499989271164,0.0003994329523782383
first,4205,4210,1143.158,1.7915010154247284,0.0003984394686497078
first,4205,4211,1143.358,1.790505975484848,0.0003943397843595913
first,4205,4212,1143.558,1.7894969880580902,0.00039606930347385957
first,4205,4213,1143.758,1.78849396109581,0.00039914710269663064
first,4205,4214,1143.958,1.7874870002269745,0.0003952453463573592
first,4205,4215,1144.158,1.7865019738674164,0.0003940153235475429
first,4205,4216,1144.358,1.7854920327663422,0.000390786189259931
first,4205,4217,1144.558,1.784494012594223,0.00037789888590133254
first,4205,4218,1144.758,1.7834980189800262,0.00039257966035435854
first,4205,4219,1144.958,1.7824990451335907,0.0004080689670588389
first,4205,4220,1145.158,1.7814930379390717,0.00039696796100822593
first,4205,4221,1145.358,1.780502051115036,0.0003884499343032713
first,4205,4222,1145.558,1.7794930636882782,0.0003824010367495875
first,4205,4223,1145.758,1.778495043516159,0.00038297966506011715
first,4205,4224,1145.958,1.777487963438034,0.0003813678401145416
first,4205,4225,1146.158,1.7764910161495209,0.0003834620715934547
first,4205,4226,1146.358,1.7754929959774017,0.000378154424498929
first,4205,4227,1146.558,1.7744949758052826,0.00037730179672057317
first,4205,4228,1146.758,1.7734919488430023,0.000374254871711807
first,4205,4229,1146.958,1.7724849879741669,0.0003704487740197339
first,4205,4230,1147.158,1.7714949548244476,0.000370579713985236
first,4205,4231,1147.358,1.7704950273036957,0.0003711826058533223
first,4205,4232,1147.558,1.7694929540157318,0.00036774259162500913
first,4205,4233,1147.758,1.7684889733791351,0.0003680193577749785
first,4205,4234,1147.958,1.7674940526485443,0.00036764169342047765
first,4205,4235,1148.158,1.7664930522441864,0.0003628079079737322
first,4205,4236,1148.358,1.7654900252819061,0.00036002509093203256
first,4205,4237,1148.558,1.7644929587841034,0.0003597722945326665
first,4205,4238,1148.758,1.7634960114955902,0.0003582845295731043
first,4205,4239,1148.958,1.7625020444393158,0.00035588985600057177
first,4205,4240,1149.158,1.761493057012558,0.0003658870782956185
first,4205,4241,1149.358,1.7605009973049164,0.00035718050097841036
first,4205,4242,1149.558,1.7594970166683197,0.0003490572283990712
first,4205,4243,1149.758,1.758493036031723,0.0003502756703181465
first,4205,4244,1149.958,1.757498949766159,0.00035018635300435594
first,4205,4245,1150.158,1.7565010488033295,0.000347641152336104
first,4205,4246,1150.358,1.7555039823055267,0.00034682821298035084
first,4205,4247,1150.558,1.7544940412044525,0.00034326386944298387
first,4205,4248,1150.758,1.7534999549388885,0.0003385949341809292
first,4205,4249,1150.958,1.7524980008602142,0.0003460185789528218
first,4205,4250,1151.158,1.7515020072460175,0.00036011825222012823
first,4205,4251,1151.358,1.7504980266094208,0.0003414307099259536
first,4205,4252,1151.558,1.7495029866695404,0.0003342576335173649
first,4205,4253,1151.758,1.748496025800705,0.0003345115316928057
first,4205,4254,1151.958,1.7474970519542694,0.00033050640427381283
first,4205,4255,1152.158,1.7464960515499115,0.0003287256158462009
first,4205,4256,1152.358,1.7454939782619476,0.00032985858442579084
first,4205,4257,1152.558,1.7444920241832733,0.00033006892572041106
first,4205,4258,1152.758,1.7434960305690765,0.00032890395666682873
first,4205,4259,1152.958,1.742497056722641,0.0003294514169564002
first,4205,4260,1153.158,1.7414890229701996,0.0003283024603817705
first,4205,4261,1153.358,1.740490049123764,0.00032611119915654387
first,4205,4262,1153.558,1.739492028951645,0.00032672400700930256
first,4205,4263,1153.758,1.7384940087795258,0.00032513260164697844
first,4205,4264,1153.958,1.737498015165329,0.00032195473667271014
first,4205,4265,1154.158,1.73649200797081,0.00032025305576726304
first,4205,4266,1154.358,1.7354939877986908,0.0003256387086078788
first,4205,4267,1154.558,1.7344890534877777,0.0003199407389759494
first,4205,4268,1154.758,1.733491986989975,0.0003193089071229672
first,4205,4269,1154.958,1.7324939668178558,0.00031940263154105664
first,4205,4270,1155.158,1.731499046087265,0.000319534942605674
first,4205,4271,1155.358,1.7304939925670624,0.00032018413355281117
first,4205,4272,1155.558,1.7295009791851044,0.00031832450692607494
first,4205,4273,1155.758,1.7284949719905853,0.0003174892382418741
first,4205,4274,1155.958,1.7274920642375946,0.00031845050114119724
first,4205,4275,1156.158,1.7264990508556366,0.00032432987208285097
first,4205,4276,1156.358,1.7255010306835175,0.00032036056462824287
first,4205,4277,1156.558,1.7244920432567596,0.0003147290198516626
first,4205,4278,1156.758,1.7235040366649628,0.00031427501465714007
first,4205,4279,1156.958,1.7225030362606049,0.000313301632220995
first,4205,4280,1157.158,1.7215000092983246,0.0003094602532106181
first,4205,4281,1157.358,1.7204990088939667,0.00031278394436935373
first,4205,4282,1157.558,1.7195020616054535,0.0003063052806947912
first,4205,4283,1157.758,1.718494027853012,0.00031244266310923133
first,4205,4284,1157.958,1.7174989879131317,0.0003074900817177184
first,4205,4285,1158.158,1.716502994298935,0.0003013014055060219
first,4205,4286,1158.358,1.715501993894577,0.00030045981997232603
first,4205,4287,1158.558,1.7144989669322968,0.00030299921795325107
first,4205,4288,1158.758,1.7134920060634613,0.0003012978308547573
first,4205,4289,1158.958,1.7124919593334198,0.0002993439166799379
first,4205,4290,1159.158,1.7114929854869843,0.0002964819676321606
first,4205,4291,1159.358,1.710489958524704,0.0002967992546577669
first,4205,4292,1159.558,1.709490031003952,0.0002914615658022706
first,4205,4293,1159.758,1.7084949910640717,0.0002922882896009142
first,4205,4294,1159.958,1.707496017217636,0.00029258407975110706
first,4205,4295,1160.158,1.7064940631389618,0.00028908285574086507
first,4205,4296,1160.358,1.7054910361766815,0.000287855599613192
first,4205,4297,1160.558,1.7044900357723236,0.00028602437432527077
first,4205,4298,1160.758,1.7034890353679657,0.00028659582884935835
first,4205,4299,1160.958,1.7024830281734467,0.000288894574451652
first,4205,4300,1161.159,1.7014939486980438,0.00028813072534100573
first,4205,4301,1161.358,1.7004960477352142,0.00029191312260551594
first,4205,4302,1161.558,1.699498027563095,0.0002837457300153625
first,4205,4303,1161.758,1.6984929740428925,0.0002809069427490671
first,4205,4304,1161.958,1.6974919736385345,0.00028151174436234956
first,4205,4305,1162.159,1.6965000331401825,0.0002793458484707542
first,4205,4306,1162.358,1.695491999387741,0.00028095711028633597
first,4205,4307,1162.558,1.6944900453090668,0.00028050364373789446
first,4205,4308,1162.758,1.693492978811264,0.00028244514456893867
first,4205,4309,1162.958,1.6924990117549896,0.0002808272720969086
first,4205,4310,1163.159,1.6914970576763153,0.00027931744713193923
first,4205,4311,1163.358,1.6904860436916351,0.000278414921139355
first,4205,4312,1163.558,1.6894989907741547,0.00028028999711505006
first,4205,4313,1163.758,1.6885039508342743,0.0002800148958711491
first,4205,4314,1163.958,1.6875010430812836,0.0002770018810815715
first,4205,4315,1164.159,1.6864950358867645,0.0002750250744483107
first,4205,4316,1164.358,1.6854940354824066,0.0002715892224851687
first,4205,4317,1164.558,1.6844989955425262,0.00027058060769854543
first,4205,4318,1164.758,1.683497041463852,0.0002697093721464832
first,4205,4319,1164.958,1.682494968175888,0.0002645286986235907
first,4205,4320,1165.159,1.6814939677715302,0.0002662579973826441
first,4205,4321,1165.358,1.6804940402507782,0.00026432151575371803
first,4205,4322,1165.558,1.6794880330562592,0.0002662186027669947
first,4205,4323,1165.758,1.6784950196743011,0.0002644680764555684
first,4205,4324,1165.958,1.6774919927120209,0.0002618583361932507
first,4205,4325,1166.159,1.676492065191269,0.00026150143419678007
first,4205,4326,1166.358,1.6754870116710663,0.0002581546791922137
first,4205,4327,1166.558,1.6744880378246307,0.00025951385464189985
first,4205,4328,1166.758,1.6734870374202728,0.00025360387880928167
first,4205,4329,1166.958,1.6724960505962372,0.00025622681590058323
first,4205,4330,1167.159,1.6715000569820404,0.0002594178532199226
first,4205,4331,1167.359,1.6704899966716766,0.000259190299734624
first,4205,4332,1167.558,1.669491022825241,0.0002578101415716927
first,4205,4333,1167.758,1.6684939563274384,0.0002554831415340607
first,4205,4334,1167.958,1.6674960553646088,0.0002565658936085562
first,4205,4335,1168.159,1.6664969623088837,0.00025745326405913484
first,4205,4336,1168.359,1.665492981672287,0.00025500445655546447
first,4205,4337,1168.558,1.6644899547100067,0.00025551879011105605
first,4205,4338,1168.758,1.6634930074214935,0.00025513001006015687
first,4205,4339,1168.958,1.6624890267848969,0.000254240950219597
first,4205,4340,1169.159,1.6614900529384613,0.000251525463938019
first,4205,4341,1169.359,1.6604900062084198,0.00024932979560849354
first,4205,4342,1169.558,1.6594980657100677,0.00024998841286204775
first,4205,4343,1169.758,1.6584909856319427,0.00025036025004530904
first,4205,4344,1169.958,1.6574899852275848,0.0002484114285243461
first,4205,4345,1170.159,1.6564910113811493,0.00024759447380689835
first,4205,4346,1170.359,1.655489057302475,0.0002487674735838697
first,4205,4347,1170.558,1.6544860303401947,0.0002462456795362274
first,4205,4348,1170.758,1.653493970632553,0.00024386408037311484
first,4205,4349,1170.958,1.6524840295314789,0.00024321207377600893
first,4205,4350,1171.159,1.6514939963817596,0.00024296150541270505
first,4205,4351,1171.359,1.6504920423030853,0.00024292443676876896
first,4205,4352,1171.558,1.6494899690151215,0.00024150145624240023
first,4205,4353,1171.758,1.6484900414943695,0.00024291868304926765
first,4205,4354,1171.958,1.6474929749965668,0.0002404331007086144
first,4205,4355,1172.159,1.64648899435997,0.0002388242383164842
first,4205,4356,1172.359,1.6454859673976898,0.0002378949269233279
first,4205,4357,1172.558,1.6444890201091766,0.00023608803864470155
first,4205,4358,1172.758,1.64348503947258,0.00023484352135852454
first,4205,4359,1172.958,1.6424879729747772,0.00023518262355041027
first,4205,4360,1173.159,1.6414889991283417,0.00023551910596362945
first,4205,4361,1173.359,1.640498012304306,0.00023397605632902914
first,4205,4362,1173.559,1.6394960582256317,0.00023499985114157077
first,4205,4363,1173.758,1.6384919583797455,0.00023658229539182048
first,4205,4364,1173.958,1.6374920308589935,0.0002342507168625002
first,4205,4365,1174.159,1.6364980638027191,0.00023461968942796717
first,4205,4366,1174.359,1.6354820430278778,0.00023356364930230544
first,4205,4367,1174.559,1.6344910562038422,0.00023516881462360713
first,4205,4368,1174.758,1.6334889829158783,0.00023477256697931263
first,4205,4369,1174.958,1.6324900090694427,0.00022864997284818652
first,4205,4370,1175.159,1.6314930617809296,0.00023240191212520897
first,4205,4371,1175.359,1.6304939687252045,0.00022968299809584302
first,4205,4372,1175.559,1.6294879615306854,0.00023173869189605368
first,4205,4373,1175.758,1.6284919679164886,0.00023111369105473478
first,4205,4374,1175.958,1.627489060163498,0.00022742871527914245
first,4205,4375,1176.159,1.6264940202236176,0.00022776404694846135
first,4205,4376,1176.359,1.6254779994487762,0.0002260548739657062
first,4205,4377,1176.559,1.624494045972824,0.00022534021303581792
first,4205,4378,1176.758,1.6234860122203827,0.00022697870096240167
first,4205,4379,1176.958,1.6224879920482635,0.0002235278893285563
first,4205,4380,1177.159,1.6214910447597504,0.0002231672657773444
first,4205,4381,1177.359,1.62048801779747,0.00022264602775835124
first,4205,4382,1177.559,1.6194890439510345,0.0002222738967681367
first,4205,4383,1177.758,1.6184949576854706,0.00022062534595340385
first,4205,4384,1177.958,1.6174930036067963,0.00021967823475566264
first,4205,4385,1178.159,1.6164890229701996,0.00022250262548124836
first,4205,4386,1178.359,1.615496963262558,0.0002209997784314189
first,4205,4387,1178.559,1.6144959628582,0.00022337675013501762
first,4205,4388,1178.758,1.6134890019893646,0.0002153659566509509
first,4205,4389,1178.958,1.6124909818172455,0.00021315018702903994
first,4205,4390,1179.159,1.6114940345287323,0.00020963013488987665
first,4205,4391,1179.359,1.6104960143566132,0.0002084620318954596
first,4205,4392,1179.559,1.6094940602779388,0.0002095229443197629
first,4205,4393,1179.758,1.6085010468959808,0.00020687584160655585
first,4205,4394,1179.958,1.6074939668178558,0.000205966949796651
first,4205,4395,1180.159,1.606497973203659,0.00020319141671900089
first,4205,4396,1180.359,1.6054910123348236,0.00020232189504083267
first,4205,4397,1180.559,1.6044970452785492,0.00020363019291977952
first,4205,4398,1180.759,1.6034899652004242,0.00020551323840908172
first,4205,4399,1180.958,1.602493017911911,0.0002039204129798169
first,4205,4400,1181.159,1.6014949977397919,0.0002029738893959822
first,4205,4401,1181.359,1.6004910171031952,0.00020346328608641598
first,4205,4402,1181.559,1.5994850099086761,0.00020178252668443217
first,4205,4403,1181.759,1.5984929502010345,0.0002027621280344212
first,4205,4404,1181.958,1.5974980294704437,0.00019687832550455584
first,4205,4405,1182.159,1.5964920222759247,0.00019131029199770492
first,4205,4406,1182.359,1.5954899489879608,0.00019716280408704827
first,4205,4407,1182.559,1.5944850146770477,0.00020162049214971018
first,4205,4408,1182.759,1.5934899747371674,0.00019870617201251463
first,4205,4409,1182.958,1.5924850404262543,0.00019502431793580067
first,4205,4410,1183.159,1.5914860665798187,0.00019511481047740427
first,4205,4411,1183.359,1.5904869735240936,0.0001931685964931515
first,4205,4412,1183.559,1.589484065771103,0.00019231977596323162
first,4205,4413,1183.759,1.5884799659252167,0.00019014996264559282
first,4205,4414,1183.958,1.5874830186367035,0.00019090054147551694
first,4205,4415,1184.159,1.5864810645580292,0.00019237520754174635
first,4205,4416,1184.359,1.585476964712143,0.00018654714263930538
first,4205,4417,1184.559,1.5844880044460297,0.00018845197881097426
first,4205,4418,1184.759,1.5834910571575165,0.00018946146277650094
first,4205,4419,1184.958,1.5824889838695526,0.00018387906945480952
first,4205,4420,1185.159,1.5814890563488007,0.00018709772462775523
first,4205,4421,1185.359,1.580484002828598,0.0001861899590778379
first,4205,4422,1185.559,1.5794830024242401,0.0001895821439825518
first,4205,4423,1185.759,1.5784820020198822,0.00018415004515940847
first,4205,4424,1185.958,1.5774889886379242,0.00018479774258786658
first,4205,4425,1186.159,1.5764929950237274,0.00018668306508105655
first,4205,4426,1186.359,1.5754890143871307,0.00018813132524736189
first,4205,4427,1186.559,1.574483960866928,0.00018830747475779666
first,4205,4428,1186.759,1.5734860599040985,0.0001914421623518924
first,4205,4429,1186.959,1.5724839866161346,0.00018705433913432406
first,4205,4430,1187.159,1.5714859664440155,0.00018587071333920987
first,4205,4431,1187.359,1.5704840123653412,0.0001850488740811642
first,4205,4432,1187.559,1.5694839656352997,0.0001860506088882987
first,4205,4433,1187.759,1.5684920251369476,0.00018598881149246334
first,4205,4434,1187.959,1.567494958639145,0.0001819638643460819
first,4205,4435,1188.159,1.5664829909801483,0.00018099639477487119
first,4205,4436,1188.359,1.5654840171337128,0.00017989064006432683
first,4205,4437,1188.559,1.56448695063591,0.00017837369028074097
first,4205,4438,1188.759,1.5634890496730804,0.00018218544375666427
first,4205,4439,1188.959,1.5624910295009613,0.00017712228077311877
first,4205,4440,1189.159,1.5614889562129974,0.00017931219538314298
first,4205,4441,1189.359,1.5604829490184784,0.00017965588830867336
first,4205,4442,1189.559,1.5594850480556488,0.0001811811381386888
first,4205,4443,1189.759,1.5584799945354462,0.0001759760419128067
first,4205,4444,1189.959,1.5574799478054047,0.00017289966275697635
first,4205,4445,1190.159,1.5564839541912079,0.00017410163924471282
first,4205,4446,1190.359,1.5554899871349335,0.00017518322833335166
first,4205,4447,1190.559,1.5544889867305756,0.00017534847026064675
first,4205,4448,1190.759,1.5534870326519012,0.00017745677998940343
first,4205,4449,1190.959,1.5524940192699432,0.0001739559477217658
first,4205,4450,1191.159,1.5514880120754242,0.0001702795780415127
first,4205,4451,1191.359,1.5504920184612274,0.0001705019899051293
first,4205,4452,1191.559,1.549491971731186,0.0001749605471466946
first,4205,4453,1191.759,1.5484890639781952,0.0001696677985130904
first,4205,4454,1191.959,1.5474880635738373,0.00016879253535737726
first,4205,4455,1192.159,1.5464889705181122,0.0001685577836017238
first,4205,4456,1192.359,1.545484036207199,0.00017052786940092881
first,4205,4457,1192.559,1.5444850623607635,0.0001726220641539727
first,4205,4458,1192.759,1.543480008840561,0.00016942298386928784
first,4205,4459,1192.959,1.5424810349941254,0.00016988761508195322
first,4205,4460,1193.159,1.5414880216121674,0.00017126490862709025
first,4205,4461,1193.359,1.5404879748821259,0.00017266057734876232
first,4205,4462,1193.559,1.539478987455368,0.0001759061893096695
first,4205,4463,1193.759,1.5384829938411713,0.0001718904725984029
first,4205,4464,1193.959,1.537479966878891,0.00016912787926865255
first,4205,4465,1194.159,1.5364859998226166,0.00016757992060954156
first,4205,4466,1194.359,1.5354900062084198,0.00016801121697496848
first,4205,4467,1194.559,1.5344869792461395,0.00016918218458717983
first,4205,4468,1194.759,1.5334870517253876,0.00016595980785949284
first,4205,4469,1194.959,1.5324849784374237,0.0001672224309991644
first,4205,4470,1195.159,1.5314869582653046,0.00016132856558114995
first,4205,4471,1195.359,1.5304840505123138,0.00016189896729698833
first,4205,4472,1195.559,1.5294910371303558,0.0001632837161935643
first,4205,4473,1195.759,1.5284870564937592,0.0001599644933489095
first,4205,4474,1195.959,1.5274860560894012,0.00016203974979542464
first,4205,4475,1196.159,1.5264850556850433,0.00016408886966505615
first,4205,4476,1196.359,1.5254890620708466,0.0001645368518170369
first,4205,4477,1196.559,1.5244940221309662,0.0001667546291197951
first,4205,4478,1196.759,1.5234930217266083,0.00016344462446829882
first,4205,4479,1196.959,1.5224940478801727,0.00016050703237201392
first,4205,4480,1197.159,1.5214880406856537,0.00015956709496071477
first,4205,4481,1197.359,1.5204900205135345,0.00016262680057194768
first,4205,4482,1197.559,1.519484966993332,0.00016062112740552927
first,4205,4483,1197.759,1.5184930264949799,0.00016155472348342058
first,4205,4484,1197.959,1.5174870193004608,0.00015980646193392568
first,4205,4485,1198.159,1.516489952802658,0.00015782630100461518
first,4205,4486,1198.359,1.515485018491745,0.00015887429816493148
first,4205,4487,1198.559,1.5144890248775482,0.0001589449832211029
first,4205,4488,1198.759,1.5134850442409515,0.0001569958678931867
first,4205,4489,1198.959,1.51249298453331,0.00015686167156728594
first,4205,4490,1199.159,1.5114910304546356,0.00015376744363904517
first,4205,4491,1199.359,1.5105000436306,0.00015722403347630463
first,4205,4492,1199.559,1.5094949901103973,0.00015622003390723877
first,4205,4493,1199.759,1.5084889829158783,0.0001559292139913385
first,4205,4494,1199.959,1.5074840486049652,0.00015915186004206597
first,4205,4495,1200.159,1.5064919888973236,0.0001590383771063699
first,4205,4496,1200.359,1.5054820477962494,0.00015558583935667414
first,4205,4497,1200.559,1.5044929683208466,0.00015578037628560034
first,4205,4498,1200.759,1.503486007452011,0.00015384334376863693
first,4205,4499,1200.959,1.502489060163498,0.00015679672798865946
first,4205,4500,1201.159,1.5014830529689789,0.00015345655915662863
first,4205,4501,1201.359,1.500495046377182,0.00015426318166288677
first,4205,4502,1201.559,1.4994979798793793,0.00015413297621476776
first,4205,4503,1201.759,1.4984910190105438,0.00015362983180731277
first,4205,4504,1201.959,1.497493952512741,0.00014994740235864867
first,4205,4505,1202.159,1.4964949786663055,0.0001504356360632258
first,4205,4506,1202.359,1.49548801779747,0.00015036550189509177
first,4205,4507,1202.559,1.4944870173931122,0.00014747703676978294
first,4205,4508,1202.759,1.4934940040111542,0.00014772560969419593
first,4205,4509,1202.959,1.4924930036067963,0.0001496893541599931
first,4205,4510,1203.159,1.4914790093898773,0.00014685177884737993
first,4205,4511,1203.359,1.490488976240158,0.00014750548707642347
first,4205,4512,1203.559,1.4894879758358002,0.0001476931317839045
first,4205,4513,1203.759,1.4884839951992035,0.00014488168080621853
first,4205,4514,1203.959,1.4874859750270844,0.00014732530996233777
first,4205,4515,1204.159,1.4864890277385712,0.00014645922827391395
first,4205,4516,1204.359,1.485486000776291,0.00014864687812200678
first,4205,4517,1204.559,1.4844859540462494,0.00015034942820635726
first,4205,4518,1204.759,1.4834880530834198,0.00014683512978669528
first,4205,4519,1204.959,1.4824880063533783,0.0001518017159763135
first,4205,4520,1205.159,1.4814890325069427,0.00014992987187710427
first,4205,4521,1205.359,1.4804780185222626,0.00014667675559693261
first,4205,4522,1205.559,1.4794850051403046,0.0001456690344731255
first,4205,4523,1205.759,1.4784930646419525,0.0001452400151115863
first,4205,4524,1205.959,1.4774880111217499,0.0001464871276925171
first,4205,4525,1206.159,1.4764820039272308,0.0001449181863201609
first,4205,4526,1206.359,1.4754889905452728,0.00014240067695725356
first,4205,4527,1206.559,1.4744809567928314,0.00014554115499671979
first,4205,4528,1206.759,1.4734890162944794,0.00014166449466803912
first,4205,4529,1206.959,1.472480982542038,0.0001437992347806327
first,4205,4530,1207.159,1.4714820086956024,0.00014630179671479298
first,4205,4531,1207.359,1.470486968755722,0.0001435584110146119
first,4205,4532,1207.559,1.4694859683513641,0.0001411286030272522
first,4205,4533,1207.759,1.468487948179245,0.00013745793809867484
first,4205,4534,1207.959,1.4674850404262543,0.0001415239814926433
first,4205,4535,1208.159,1.4664940536022186,0.0001412038543331555
first,4205,4536,1208.359,1.4654899537563324,0.00014277081250857723
first,4205,4537,1208.559,1.4644859731197357,0.0001411768363354121
first,4205,4538,1208.759,1.4634890258312225,0.00013980934859734008
first,4205,4539,1208.959,1.462488979101181,0.0001424998123200655
first,4205,4540,1209.159,1.461489051580429,0.0001423742465734167
first,4205,4541,1209.359,1.4604919850826263,0.00014256444984978234
first,4205,4542,1209.559,1.459488958120346,0.00014322364247528672
first,4205,4543,1209.759,1.4584899842739105,0.0001433136208547221
first,4205,4544,1209.959,1.4574789702892303,0.00014279639819742346
first,4205,4545,1210.159,1.4564870297908783,0.00014114091843537627
first,4205,4546,1210.359,1.4554940164089203,0.00014185932540391858
first,4205,4547,1210.559,1.4544930160045624,0.0001401378002871702
first,4205,4548,1210.759,1.4534920156002045,0.00013867689417991838
first,4205,4549,1210.959,1.4524869620800018,0.00013819933546130962
first,4205,4550,1211.159,1.4514829814434052,0.00013676428436594455
first,4205,4551,1211.359,1.4504830539226532,0.00013783840586118807
first,4205,4552,1211.559,1.449493020772934,0.00014129121293392433
first,4205,4553,1211.759,1.448492020368576,0.00016916377268477563
first,4205,4554,1211.959,1.4474900662899017,0.00015000316446998584
first,4205,4555,1212.159,1.4464879930019379,0.0001486408428375086
first,4205,4556,1212.359,1.4454830586910248,0.00014677704170364483
first,4205,4557,1212.559,1.444487065076828,0.00014531990611895982
first,4205,4558,1212.759,1.4434920251369476,0.00014462680327426687
first,4205,4559,1212.959,1.442480057477951,0.0001401386572241172
first,4205,4560,1213.159,1.4414909780025482,0.0001412702669465483
first,4205,4561,1213.359,1.4404860436916351,0.00014299148601438705
first,4205,4562,1213.559,1.4394900500774384,0.0001427196533728411
first,4205,4563,1213.759,1.4384920299053192,0.00014242254109135855
first,4205,4564,1213.959,1.4374880492687225,0.0001441917486282295
first,4205,4565,1214.159,1.4364889562129974,0.00014714745881996534
first,4205,4566,1214.359,1.4354870021343231,0.00014380038552453295
first,4205,4567,1214.559,1.434488981962204,0.00014287250644027377
first,4205,4568,1214.759,1.433497041463852,0.00013865447915777603
first,4205,4569,1214.959,1.4324840009212494,0.00016269693474008174
first,4205,4570,1215.159,1.4314870536327362,0.00013727492085070762
first,4205,4571,1215.359,1.430497020483017,0.0001338835928829407
first,4205,4572,1215.559,1.4294919669628143,0.0001666934070959099
first,4205,4573,1215.759,1.4284870326519012,0.00013169109522011909
first,4205,4574,1215.959,1.4274960458278656,0.00013456058531302996
first,4205,4575,1216.159,1.4264939725399017,0.00013638584876819135
first,4205,4576,1216.359,1.425491064786911,0.0001403013038566585
first,4205,4577,1216.559,1.4244949519634247,0.0001372019220647793
first,4205,4578,1216.759,1.4234950244426727,0.00013546198504562671
first,4205,4579,1216.959,1.4224929511547089,0.00015057296632996136
first,4205,4580,1217.159,1.4214900434017181,0.00013089797559175443
first,4205,4581,1217.359,1.4204929769039154,0.00012838913353396822
first,4205,4582,1217.559,1.4194889962673187,0.0001294468752915676
first,4205,4583,1217.759,1.4184900224208832,0.00013137300022539132
first,4205,4584,1217.959,1.4174899756908417,0.00013012302302666627
first,4205,4585,1218.159,1.4164930284023285,0.00013223073289956005
first,4205,4586,1218.359,1.4154920279979706,0.00012889715024006477
first,4205,4587,1218.559,1.4144860208034515,0.00012681557694405458
first,4205,4588,1218.759,1.4134959876537323,0.00012844544653334275
first,4205,4589,1218.959,1.4124819934368134,0.0001291089483274949
first,4205,4590,1219.159,1.4114919602870941,0.00012110676093876736
first,4205,4591,1219.359,1.4104959666728973,0.00012260588643385554
first,4205,4592,1219.559,1.4094849526882172,0.00012155389839575748
first,4205,4593,1219.759,1.4084889590740204,0.00012174209399127586
first,4205,4594,1219.959,1.4074929654598236,0.00012149525942466965
first,4205,4595,1220.159,1.4064850509166718,0.00011883264615272185
first,4205,4596,1220.359,1.4054920375347137,0.00012272742457685343
first,4205,4597,1220.559,1.404496043920517,0.00012029986910946873
first,4205,4598,1220.759,1.4034839570522308,0.0001642874341976333
first,4205,4599,1220.959,1.402487963438034,0.0001599619347800249
first,4205,4600,1221.159,1.401488035917282,0.00014443601238399472
first,4205,4601,1221.359,1.4004779756069183,0.00014559576636415667
first,4205,4602,1221.559,1.3994869887828827,0.00014439951911200875
first,4205,4603,1221.759,1.3984919488430023,0.00013591890382576906
first,4205,4604,1221.959,1.3974860608577728,0.00012831153177243887
first,4205,4605,1222.159,1.3964899480342865,0.0001339519519673988
first,4205,4606,1222.359,1.3954790532588959,0.00012818367677994592
first,4205,4607,1222.559,1.3944860398769379,0.00012557079033483708
first,4205,4608,1222.759,1.3934820592403412,0.00012713885028633353
first,4205,4609,1222.959,1.3924890458583832,0.00012220329745615322
first,4205,4610,1223.159,1.3914810121059418,0.0001288529078096866
first,4205,4611,1223.359,1.390485018491745,0.0001254753887687228
first,4205,4612,1223.559,1.3894830644130707,0.00012226365030113505
first,4205,4613,1223.759,1.3884830176830292,0.0001251360172537966
first,4205,4614,1223.959,1.3874840438365936,0.00012036082181031345
first,4205,4615,1224.159,1.3864780366420746,0.00012568629319333679
first,4205,4616,1224.359,1.3854770362377167,0.00012449581190264656
first,4205,4617,1224.559,1.3844780027866364,0.00012006972032941632
first,4205,4618,1224.759,1.383484035730362,0.00011944500105309428
first,4205,4619,1224.959,1.3824810087680817,0.00011558270053925412
first,4205,4620,1225.159,1.3814890086650848,0.00012050333042460017
